confidence_interval,option_price,standard_error,m,S0,K,H,q,confidence_level,n_paths,r,sigma,T
4.904720719090357,11.04507791504211,2.502454513337066,50,100,100,85,0,0.95,100,0.1,0.45,1.3
8.610783266686969,21.892547009538994,4.393337497325323,50,100,100,85,0,0.95,100,0.1,0.45,1.4000000000000001
7.399511294306998,17.645307996483442,3.775330237021394,50,100,100,85,0,0.95,100,0.1,0.45,1.5
6.742896656757267,14.296710558468437,3.4403166129298173,50,100,100,85,0,0.95,100,0.1,0.45,1.6
9.979345992335,18.478927760269716,5.091596616596432,50,100,100,85,0,0.95,100,0.1,0.45,1.7
8.250473811188076,15.990270320465996,4.209502764472593,50,100,100,85,0,0.95,100,0.1,0.45,1.8
9.294047328277559,19.889105174167586,4.741948016181837,50,100,100,85,0,0.95,100,0.1,0.45,1.9000000000000001
14.178608521218806,24.98498256606198,7.234116867992403,50,100,100,85,0,0.95,100,0.1,0.45,2
9.039636020384183,19.890599743141344,4.612143943300835,50,100,100,85,0,0.95,100,0.1,0.45,2.1
9.062265125795754,17.67707186222044,4.623689617399986,50,100,100,85,0,0.95,100,0.1,0.45,2.2
9.365931932455538,15.473437164272946,4.778624508579145,50,100,100,85,0,0.95,100,0.1,0.45,2.3000000000000003
9.496962884385047,19.47616774425775,4.8454782635272275,50,100,100,85,0,0.95,100,0.1,0.45,2.4000000000000004
9.635693291698816,18.94893426320929,4.916260384223351,50,100,100,85,0,0.95,100,0.1,0.45,2.5000000000000004
9.674821794287457,15.866523246354,4.936224272793386,50,100,100,85,0,0.95,100,0.1,0.45,2.6000000000000005
13.592107885550739,27.71626544827906,6.934876351179692,50,100,100,85,0,0.95,100,0.1,0.45,2.7
15.701101993823436,31.610865365997928,8.010913525795232,50,100,100,85,0,0.95,100,0.1,0.45,2.8000000000000003
11.375226485954087,25.194794121687035,5.803793628699519,50,100,100,85,0,0.95,100,0.1,0.45,2.9000000000000004
17.527827214505514,36.10941892744711,8.942933315490887,50,100,100,85,0,0.95,100,0.1,0.45,3.0000000000000004
13.133686176155829,20.491406102298846,6.700983426100005,50,100,100,85,0,0.95,100,0.1,0.45,3.1000000000000005
12.555565866706337,18.04165304265017,6.406018664497429,50,100,100,85,0,0.95,100,0.1,0.45,3.2
8.937869068106993,15.921151330785255,4.560221074778804,50,100,100,85,0,0.95,100,0.1,0.45,3.3000000000000003
13.548833492915884,31.649202990961275,6.912797173717148,50,100,100,85,0,0.95,100,0.1,0.45,3.4000000000000004
19.848437068495166,39.411055071442476,10.126939691268364,50,100,100,85,0,0.95,100,0.1,0.45,3.5000000000000004
15.976358374637867,26.862063686602234,8.151353035391132,50,100,100,85,0,0.95,100,0.1,0.45,3.6000000000000005
12.882862064845995,21.87827099605415,6.57300958918856,50,100,100,85,0,0.95,100,0.1,0.45,3.7
16.483091558872346,30.81349128190979,8.409895125057842,50,100,100,85,0,0.95,100,0.1,0.45,3.8000000000000003
9.422701085904581,16.856196762981718,4.8075888946070675,50,100,100,85,0,0.95,100,0.1,0.45,3.9000000000000004
17.66040503006671,28.70382699753402,9.010576301079883,50,100,100,85,0,0.95,100,0.1,0.45,4
16.31428690514795,24.03399233646987,8.32376871913615,50,100,100,85,0,0.95,100,0.1,0.45,4.1000000000000005
23.518613884944497,33.746038526137255,11.999513292313697,50,100,100,85,0,0.95,100,0.1,0.45,4.2
18.523187566551773,32.01522904927709,9.450779561594148,50,100,100,85,0,0.95,100,0.1,0.45,4.300000000000001
6.042298051076578,9.995984919036033,3.08286177640888,50,100,100,85,0,0.95,100,0.1,0.45,4.4
18.826197663581492,31.463518110049144,9.605379390682756,50,100,100,85,0,0.95,100,0.1,0.45,4.5
8.122172186127564,14.361427709983,4.144041548821418,50,100,100,85,0,0.95,100,0.1,0.45,4.6000000000000005
19.47043959813079,30.497055021758534,9.93408029520498,50,100,100,85,0,0.95,100,0.1,0.45,4.7
16.0188440442411,28.336776050490286,8.173029795749155,50,100,100,85,0,0.95,100,0.1,0.45,4.800000000000001
14.460653548471871,19.767659270452434,7.378020036355598,50,100,100,85,0,0.95,100,0.1,0.45,4.9
2.6572348539994803,9.30570075677147,1.355756980719753,50,100,100,85,0,0.95,100,0.1,0.5,0.2
3.431655827862982,10.139529383274978,1.7508769829096071,50,100,100,85,0,0.95,100,0.1,0.5,0.30000000000000004
4.098078100984937,11.130721095312683,2.090894594650746,50,100,100,85,0,0.95,100,0.1,0.5,0.4
5.103240995735752,17.59574157734546,2.6037422299539514,50,100,100,85,0,0.95,100,0.1,0.5,0.5
6.622275680030719,15.144928755894934,3.3787741674165366,50,100,100,85,0,0.95,100,0.1,0.5,0.6000000000000001
6.739324776137333,16.997950114672445,3.438494191370998,50,100,100,85,0,0.95,100,0.1,0.5,0.7
5.771874323179456,13.611890847025663,2.944887951364038,50,100,100,85,0,0.95,100,0.1,0.5,0.8
7.531771292058717,17.269977832071497,3.8428110676871454,50,100,100,85,0,0.95,100,0.1,0.5,0.9000000000000001
8.060866374866674,20.809177923009734,4.112762498928429,50,100,100,85,0,0.95,100,0.1,0.5,1
5.600053924905102,12.731779706307872,2.8572228719903086,50,100,100,85,0,0.95,100,0.1,0.5,1.1
5.75818006863658,13.116666686874995,2.937900958413711,50,100,100,85,0,0.95,100,0.1,0.5,1.2
7.040859196764873,12.598746784150107,3.592341110501148,50,100,100,85,0,0.95,100,0.1,0.5,1.3
11.541304041043825,28.164166706566835,5.888528632199448,50,100,100,85,0,0.95,100,0.1,0.5,1.4000000000000001
12.897234566672074,22.899797899787288,6.5803426330299,50,100,100,85,0,0.95,100,0.1,0.5,1.5
11.027397806216639,22.97123530967985,5.626326755593136,50,100,100,85,0,0.95,100,0.1,0.5,1.6
8.474603413271813,14.914952763428815,4.3238567035508835,50,100,100,85,0,0.95,100,0.1,0.5,1.7
8.042371136356364,15.65220388361942,4.103325979351438,50,100,100,85,0,0.95,100,0.1,0.5,1.8
14.320008853148769,28.620421010433812,7.306261220156683,50,100,100,85,0,0.95,100,0.1,0.5,1.9000000000000001
12.30816722217318,29.922039675326396,6.279792546831693,50,100,100,85,0,0.95,100,0.1,0.5,2
7.784692230682301,14.514624337071233,3.971854734110913,50,100,100,85,0,0.95,100,0.1,0.5,2.1
12.283542370788961,23.20968759144612,6.267228616280695,50,100,100,85,0,0.95,100,0.1,0.5,2.2
19.486505150947206,37.455589516670784,9.942277156444849,50,100,100,85,0,0.95,100,0.1,0.5,2.3000000000000003
8.759737176589706,14.860562148601934,4.469335786619242,50,100,100,85,0,0.95,100,0.1,0.5,2.4000000000000004
16.61816358637063,26.815727800346757,8.478810691141565,50,100,100,85,0,0.95,100,0.1,0.5,2.5000000000000004
14.67528829556431,24.328764776971422,7.487529572645779,50,100,100,85,0,0.95,100,0.1,0.5,2.6000000000000005
8.564636497139384,14.363369591859316,4.369792794508545,50,100,100,85,0,0.95,100,0.1,0.5,2.7
16.084725626916544,21.413142125270173,8.206643465793661,50,100,100,85,0,0.95,100,0.1,0.5,2.8000000000000003
15.646115438944516,27.73287555626304,7.982858645546081,50,100,100,85,0,0.95,100,0.1,0.5,2.9000000000000004
14.194397916122634,20.15497448913958,7.242172829749033,50,100,100,85,0,0.95,100,0.1,0.5,3.0000000000000004
8.111711872696478,15.637394112575125,4.138704556145229,50,100,100,85,0,0.95,100,0.1,0.5,3.1000000000000005
17.58952793720139,29.84716101875668,8.974413854512298,50,100,100,85,0,0.95,100,0.1,0.5,3.2
11.804341551181661,19.260303074526565,6.0227339095477275,50,100,100,85,0,0.95,100,0.1,0.5,3.3000000000000003
16.541606894736642,24.94524984089042,8.439750436852272,50,100,100,85,0,0.95,100,0.1,0.5,3.4000000000000004
14.896392361133875,27.25983218630595,7.600339842280123,50,100,100,85,0,0.95,100,0.1,0.5,3.5000000000000004
8.714970065858173,14.845547420085536,4.446495004296378,50,100,100,85,0,0.95,100,0.1,0.5,3.6000000000000005
37.233898866675936,56.62427989296553,18.997236255549684,50,100,100,85,0,0.95,100,0.1,0.5,3.7
12.937228643106733,21.588652993345946,6.600748149024136,50,100,100,85,0,0.95,100,0.1,0.5,3.8000000000000003
24.244716420656236,40.07539292645061,12.369980577140941,50,100,100,85,0,0.95,100,0.1,0.5,3.9000000000000004
18.421938619503713,28.8851502181914,9.399120986310777,50,100,100,85,0,0.95,100,0.1,0.5,4
30.729695801671205,36.071241303865435,15.67870432521369,50,100,100,85,0,0.95,100,0.1,0.5,4.1000000000000005
24.18894284730358,32.54518911438159,12.34152414947564,50,100,100,85,0,0.95,100,0.1,0.5,4.2
15.142270820573216,20.715071727566688,7.725790341053977,50,100,100,85,0,0.95,100,0.1,0.5,4.300000000000001
19.715798399535828,24.51108488696652,10.059265657456734,50,100,100,85,0,0.95,100,0.1,0.5,4.4
17.189864014683728,28.08674821202595,8.770499942996496,50,100,100,85,0,0.95,100,0.1,0.5,4.5
15.817411887081425,22.787101716239125,8.070256398508928,50,100,100,85,0,0.95,100,0.1,0.5,4.6000000000000005
25.07639665793391,30.939459052269303,12.7943150260583,50,100,100,85,0,0.95,100,0.1,0.5,4.7
14.085210976001022,24.257931681790716,7.18646418357856,50,100,100,85,0,0.95,100,0.1,0.5,4.800000000000001
14.116594399226448,17.893880053193676,7.202476428432535,50,100,100,85,0,0.95,100,0.1,0.5,4.9
2.282263211948243,6.7756592405620735,1.1644414029800771,50,100,100,85,0,0.95,100,0.1,0.55,0.2
3.791913394276289,9.403395073760901,1.9346852412526037,50,100,100,85,0,0.95,100,0.1,0.55,0.30000000000000004
3.830279640462183,9.260514766253214,1.954260216348331,50,100,100,85,0,0.95,100,0.1,0.55,0.4
5.357372201594346,14.265470646525896,2.7334033910074957,50,100,100,85,0,0.95,100,0.1,0.55,0.5
5.61809346034347,14.775812165488164,2.866426885727633,50,100,100,85,0,0.95,100,0.1,0.55,0.6000000000000001
4.532814659273515,8.475815185246539,2.3127030369066874,50,100,100,85,0,0.95,100,0.1,0.55,0.7
7.350831532000378,14.209293057486764,3.750493167212663,50,100,100,85,0,0.95,100,0.1,0.55,0.8
10.510152978567971,20.30748346355632,5.362421484002113,50,100,100,85,0,0.95,100,0.1,0.55,0.9000000000000001
8.20464521189438,19.400949474580187,4.186120396400942,50,100,100,85,0,0.95,100,0.1,0.55,1
10.094415407683197,25.956204667072644,5.150306580787534,50,100,100,85,0,0.95,100,0.1,0.55,1.1
13.07936390790267,23.5211895392107,6.673267473826572,50,100,100,85,0,0.95,100,0.1,0.55,1.2
12.589502558003787,25.530749752152825,6.423333621080886,50,100,100,85,0,0.95,100,0.1,0.55,1.3
14.261039000060958,31.229496103955476,7.276174007558412,50,100,100,85,0,0.95,100,0.1,0.55,1.4000000000000001
12.775078549875563,20.359567315705842,6.518016989416006,50,100,100,85,0,0.95,100,0.1,0.55,1.5
10.981667935047804,23.408656653837344,5.602994759939366,50,100,100,85,0,0.95,100,0.1,0.55,1.6
7.713857622786548,16.149822763399346,3.935713963946518,50,100,100,85,0,0.95,100,0.1,0.55,1.7
8.446972584587913,16.914566000015675,4.309759082930378,50,100,100,85,0,0.95,100,0.1,0.55,1.8
20.70414986742293,33.7952305656083,10.56353587654397,50,100,100,85,0,0.95,100,0.1,0.55,1.9000000000000001
13.574227828012571,23.50705199472007,6.925753705213131,50,100,100,85,0,0.95,100,0.1,0.55,2
18.640030089791278,31.724794118088315,9.510394189291976,50,100,100,85,0,0.95,100,0.1,0.55,2.1
20.036334732670003,33.528914778979136,10.222807608055074,50,100,100,85,0,0.95,100,0.1,0.55,2.2
10.556107047648233,20.002692059393798,5.385867868447308,50,100,100,85,0,0.95,100,0.1,0.55,2.3000000000000003
9.539351359983803,14.023608655770209,4.867105434196235,50,100,100,85,0,0.95,100,0.1,0.55,2.4000000000000004
8.490089312179919,15.683980138028645,4.331757817566374,50,100,100,85,0,0.95,100,0.1,0.55,2.5000000000000004
11.371226709449271,22.575674173022872,5.80175288890207,50,100,100,85,0,0.95,100,0.1,0.55,2.6000000000000005
23.10480843087119,44.373059078411615,11.78838418109668,50,100,100,85,0,0.95,100,0.1,0.55,2.7
9.24076029531944,12.715885679530695,4.714760254887017,50,100,100,85,0,0.95,100,0.1,0.55,2.8000000000000003
11.885948185930955,17.67638528115775,6.064370712771153,50,100,100,85,0,0.95,100,0.1,0.55,2.9000000000000004
22.33062398993445,34.26722142829462,11.393384861189064,50,100,100,85,0,0.95,100,0.1,0.55,3.0000000000000004
13.770030748354289,23.104314146595172,7.025654990076622,50,100,100,85,0,0.95,100,0.1,0.55,3.1000000000000005
20.25360194948921,24.62622044086358,10.3336602658248,50,100,100,85,0,0.95,100,0.1,0.55,3.2
22.299714089399846,25.370558844004616,11.377614213984106,50,100,100,85,0,0.95,100,0.1,0.55,3.3000000000000003
18.735608993906233,19.978624583299478,9.559159832369536,50,100,100,85,0,0.95,100,0.1,0.55,3.4000000000000004
25.830403472096197,31.913283400927433,13.179019449256785,50,100,100,85,0,0.95,100,0.1,0.55,3.5000000000000004
19.05901078313849,23.557379696037795,9.724163777229345,50,100,100,85,0,0.95,100,0.1,0.55,3.6000000000000005
19.938118356272156,36.78770481053567,10.172696291126517,50,100,100,85,0,0.95,100,0.1,0.55,3.7
10.778879942650633,15.52516040056807,5.499529597315595,50,100,100,85,0,0.95,100,0.1,0.55,3.8000000000000003
31.99201110903495,43.06129863993903,16.322754581912655,50,100,100,85,0,0.95,100,0.1,0.55,3.9000000000000004
16.597350095126068,19.240672534851377,8.468191367823005,50,100,100,85,0,0.95,100,0.1,0.55,4
8.528481279087599,8.884490873074883,4.351345915720478,50,100,100,85,0,0.95,100,0.1,0.55,4.1000000000000005
67.51321262769667,52.35780946743931,34.44614960286632,50,100,100,85,0,0.95,100,0.1,0.55,4.2
13.855608743210217,21.50835365431849,7.069318034668745,50,100,100,85,0,0.95,100,0.1,0.55,4.300000000000001
16.715139800869014,17.251287312292675,8.528289260780252,50,100,100,85,0,0.95,100,0.1,0.55,4.4
14.412127348423768,12.936511441523157,7.353261316077638,50,100,100,85,0,0.95,100,0.1,0.55,4.5
28.080061060514446,41.380938179562655,14.32682502434044,50,100,100,85,0,0.95,100,0.1,0.55,4.6000000000000005
23.808166317993138,45.26605252414973,12.147246840140388,50,100,100,85,0,0.95,100,0.1,0.55,4.7
36.07984696202331,58.56947430906608,18.408423443806388,50,100,100,85,0,0.95,100,0.1,0.55,4.800000000000001
15.98368105660004,25.838027125400405,8.155089166269011,50,100,100,85,0,0.95,100,0.1,0.55,4.9
3.311873447866176,8.488260682689322,1.6897624007327743,50,100,100,85,0,0.95,100,0.1,0.6,0.2
4.368966905441668,11.403435011917287,2.229105708014801,50,100,100,85,0,0.95,100,0.1,0.6,0.30000000000000004
6.404187689313067,14.073377859687985,3.267502739758732,50,100,100,85,0,0.95,100,0.1,0.6,0.4
5.602887970955988,14.870175183333886,2.8586688404230145,50,100,100,85,0,0.95,100,0.1,0.6,0.5
5.980803730591918,10.902314704946622,3.0514865465731695,50,100,100,85,0,0.95,100,0.1,0.6,0.6000000000000001
6.718788254146292,14.465290792776946,3.4280161814927403,50,100,100,85,0,0.95,100,0.1,0.6,0.7
9.36862566376267,20.083093128632424,4.7799988865413825,50,100,100,85,0,0.95,100,0.1,0.6,0.8
6.280586147285392,10.417879558179443,3.204439569719574,50,100,100,85,0,0.95,100,0.1,0.6,0.9000000000000001
9.892335533791329,23.6416837564294,5.0472027097542655,50,100,100,85,0,0.95,100,0.1,0.6,1
6.98362410443783,11.875734810386193,3.5631389961875657,50,100,100,85,0,0.95,100,0.1,0.6,1.1
13.063036823945856,22.581620280678077,6.6649371758794675,50,100,100,85,0,0.95,100,0.1,0.6,1.2
8.484442479742905,14.421516157872093,4.3288767276680105,50,100,100,85,0,0.95,100,0.1,0.6,1.3
11.085451946209755,24.83819998643352,5.655946759047812,50,100,100,85,0,0.95,100,0.1,0.6,1.4000000000000001
19.13601230888225,36.612589362413516,9.763450991867542,50,100,100,85,0,0.95,100,0.1,0.6,1.5
13.718157238982977,21.52879100232721,6.999188427537471,50,100,100,85,0,0.95,100,0.1,0.6,1.6
14.344305048276206,28.357002222349205,7.318657465862769,50,100,100,85,0,0.95,100,0.1,0.6,1.7
18.097755543071468,28.86096310465437,9.233718418207811,50,100,100,85,0,0.95,100,0.1,0.6,1.8
8.195096563985269,14.82672444299291,4.181248547742277,50,100,100,85,0,0.95,100,0.1,0.6,1.9000000000000001
10.851706121117546,16.516345597087685,5.536686493585811,50,100,100,85,0,0.95,100,0.1,0.6,2
13.93493459824449,26.310597496409855,7.109791153389286,50,100,100,85,0,0.95,100,0.1,0.6,2.1
19.078079407849412,39.838496045915754,9.733892846161904,50,100,100,85,0,0.95,100,0.1,0.6,2.2
12.736075115237387,20.01392318792083,6.498116912197328,50,100,100,85,0,0.95,100,0.1,0.6,2.3000000000000003
15.065458565445834,22.145844668470744,7.686599694831257,50,100,100,85,0,0.95,100,0.1,0.6,2.4000000000000004
54.68377981491808,51.46283616792971,27.90040033707597,50,100,100,85,0,0.95,100,0.1,0.6,2.5000000000000004
7.614520400771268,14.56951758018799,3.8850307765008103,50,100,100,85,0,0.95,100,0.1,0.6,2.6000000000000005
12.703316053131006,21.226835096229337,6.481402797874422,50,100,100,85,0,0.95,100,0.1,0.6,2.7
30.208225666215398,23.804662866054983,15.412643244719817,50,100,100,85,0,0.95,100,0.1,0.6,2.8000000000000003
6.131339433070516,8.901012157848983,3.128291887725356,50,100,100,85,0,0.95,100,0.1,0.6,2.9000000000000004
17.8123692287542,26.612059538955577,9.088110480221012,50,100,100,85,0,0.95,100,0.1,0.6,3.0000000000000004
8.824329434571254,13.457686984479924,4.502291625854577,50,100,100,85,0,0.95,100,0.1,0.6,3.1000000000000005
16.177902010741835,20.506257009535712,8.254183310688902,50,100,100,85,0,0.95,100,0.1,0.6,3.2
17.00771366026669,26.25546709270571,8.677564380989327,50,100,100,85,0,0.95,100,0.1,0.6,3.3000000000000003
12.20602657330902,16.663104676406693,6.227679013282183,50,100,100,85,0,0.95,100,0.1,0.6,3.4000000000000004
16.896369745699214,21.674341027554988,8.620755217430332,50,100,100,85,0,0.95,100,0.1,0.6,3.5000000000000004
6.5691416064470465,5.901588146057267,3.3516644480529223,50,100,100,85,0,0.95,100,0.1,0.6,3.6000000000000005
19.903603698030942,26.91906035873365,10.155086448030692,50,100,100,85,0,0.95,100,0.1,0.6,3.7
18.191795400430745,22.085867776879375,9.28169881891979,50,100,100,85,0,0.95,100,0.1,0.6,3.8000000000000003
31.805790723914384,41.527635222610215,16.22774243547045,50,100,100,85,0,0.95,100,0.1,0.6,3.9000000000000004
16.489973470768934,28.31236224875853,8.413406369116853,50,100,100,85,0,0.95,100,0.1,0.6,4
16.44419269678365,20.06076663150586,8.390048402161133,50,100,100,85,0,0.95,100,0.1,0.6,4.1000000000000005
10.494556717549205,13.89717538520522,5.354464061752629,50,100,100,85,0,0.95,100,0.1,0.6,4.2
32.04632056535263,39.67304790214351,16.350463997364198,50,100,100,85,0,0.95,100,0.1,0.6,4.300000000000001
12.928388225843253,18.890179985266546,6.5962376491714805,50,100,100,85,0,0.95,100,0.1,0.6,4.4
26.610128081806092,37.326264898376486,13.576845437826098,50,100,100,85,0,0.95,100,0.1,0.6,4.5
20.450465345425147,23.929453361822635,10.434102619607202,50,100,100,85,0,0.95,100,0.1,0.6,4.6000000000000005
78.81791448283973,61.419790985309994,40.213960615881405,50,100,100,85,0,0.95,100,0.1,0.6,4.7
22.940269717502154,24.28790003172017,11.70443431535073,50,100,100,85,0,0.95,100,0.1,0.6,4.800000000000001
107.82820200084639,84.63218965249193,55.015399696821724,50,100,100,85,0,0.95,100,0.1,0.6,4.9
