H,T,S0,K,m,sigma,price_iter,accuracy,price,price_adj,best_beta,H_log,error_percent,Product
170.0,3.2,200.0,200.0,50.0,0.35,51.48022,0.01512,43.204774,51.506153,0.580889,0.162519,0.050375,0.088544
170.0,3.2,200.0,200.0,50.0,0.4,51.357145,0.01745,41.600857,51.383811,0.580889,0.162519,0.051923,0.101193
170.0,3.2,200.0,200.0,50.0,0.45,51.441165,0.02004,40.280531,51.471912,0.580889,0.162519,0.059771,0.113842
170.0,3.2,200.0,200.0,50.0,0.5,51.730996,0.02295,39.18234,51.725527,0.582889,0.162519,0.010573,0.126491
170.0,3.2,200.0,200.0,50.0,0.55,52.129252,0.02624,38.258748,52.109119,0.583889,0.162519,0.038621,0.13914
170.0,3.8,200.0,200.0,50.0,0.2,59.428114,0.00995,55.322621,59.425153,0.583001,0.162519,0.004982,0.055136
170.0,3.8,200.0,200.0,50.0,0.25,57.504956,0.0122,51.33887,57.520948,0.580889,0.162519,0.02781,0.06892
170.0,3.8,200.0,200.0,50.0,0.3,56.161655,0.01451,48.108134,56.172533,0.581889,0.162519,0.019369,0.082704
170.0,3.8,200.0,200.0,50.0,0.35,55.284096,0.01697,45.542243,55.324409,0.579889,0.162519,0.07292,0.096488
170.0,3.8,200.0,200.0,50.0,0.4,54.831918,0.01969,43.494276,54.871923,0.580001,0.162519,0.072959,0.110272
170.0,3.8,200.0,200.0,50.0,0.45,54.729736,0.02275,41.839057,54.722349,0.582989,0.162519,0.013497,0.124056
170.0,3.8,200.0,200.0,50.0,0.5,54.801383,0.02624,40.482233,54.804003,0.582001,0.162519,0.004781,0.13784
170.0,3.8,200.0,200.0,50.0,0.55,55.146499,0.03035,39.354731,55.063394,0.586001,0.162519,0.150699,0.151625
170.0,4.4,200.0,200.0,50.0,0.2,64.8277,0.01094,59.845626,64.840042,0.580899,0.162519,0.019038,0.05933
170.0,4.4,200.0,200.0,50.0,0.25,62.012441,0.01343,54.722826,62.040501,0.580001,0.162519,0.045248,0.074162
170.0,4.4,200.0,200.0,50.0,0.3,60.041795,0.01599,50.699168,60.062998,0.581001,0.162519,0.035315,0.088994
170.0,4.4,200.0,200.0,50.0,0.35,58.754349,0.01878,47.573634,58.774275,0.581001,0.162519,0.033913,0.103827
170.0,4.4,200.0,200.0,50.0,0.4,57.994063,0.02187,45.11974,58.009714,0.581889,0.162519,0.026986,0.118659
170.0,4.4,200.0,200.0,50.0,0.45,57.616973,0.0255,43.161788,57.636603,0.581889,0.162519,0.03407,0.133492
170.0,4.4,200.0,200.0,50.0,0.5,57.633135,0.0297,41.573487,57.557088,0.585889,0.162519,0.13195,0.148324
170.0,4.4,200.0,200.0,50.0,0.55,57.819023,0.03465,40.265145,57.70032,0.587001,0.162519,0.2053,0.163156
170.0,5.0,200.0,200.0,50.0,0.2,69.880627,0.01189,63.992334,69.879425,0.582889,0.162519,0.00172,0.063246
170.0,5.0,200.0,200.0,50.0,0.25,66.189197,0.0146,57.780918,66.214894,0.580889,0.162519,0.038823,0.079057
170.0,5.0,200.0,200.0,50.0,0.3,63.57176,0.01742,53.010493,63.634521,0.578889,0.162519,0.098725,0.094868
170.0,5.0,200.0,200.0,50.0,0.35,61.864068,0.02052,49.364426,61.92632,0.579001,0.162519,0.100628,0.11068
170.0,5.0,200.0,200.0,50.0,0.4,60.877237,0.02412,46.537025,60.86616,0.583001,0.162519,0.018195,0.126491
170.0,5.0,200.0,200.0,50.0,0.45,60.362682,0.02829,44.303175,60.28214,0.585901,0.162519,0.133429,0.142302
170.0,5.0,200.0,200.0,50.0,0.5,60.157546,0.03325,42.50575,60.05101,0.586889,0.162519,0.177096,0.158114
170.0,5.0,200.0,200.0,50.0,0.55,60.294402,0.03927,41.035358,60.085199,0.589889,0.162519,0.34697,0.173925
171.0,0.2,200.0,200.0,50.0,0.2,9.219587,0.00159,9.218236,9.218781,1.00001,0.156654,0.008747,0.012649
171.0,0.2,200.0,200.0,50.0,0.25,10.933778,0.00197,10.930359,10.938255,0.215899,0.156654,0.040944,0.015811
171.0,0.2,200.0,200.0,50.0,0.3,12.631708,0.00236,12.593073,12.630679,0.603001,0.156654,0.008145,0.018974
171.0,0.2,200.0,200.0,50.0,0.35,14.256572,0.00276,14.150058,14.253887,0.601001,0.156654,0.018832,0.022136
171.0,0.2,200.0,200.0,50.0,0.4,15.774408,0.00317,15.566621,15.77848,0.569001,0.156654,0.025812,0.025298
171.0,0.2,200.0,200.0,50.0,0.45,17.198776,0.00359,16.831977,17.191807,0.596001,0.156654,0.04052,0.02846
171.0,0.2,200.0,200.0,50.0,0.5,18.491407,0.00402,17.951121,18.493668,0.579889,0.156654,0.012228,0.031623
171.0,0.2,200.0,200.0,50.0,0.55,19.685308,0.00445,18.936832,19.69088,0.577889,0.156654,0.028308,0.034785
171.0,0.8,200.0,200.0,50.0,0.2,22.291624,0.00364,22.03143,22.280727,0.614001,0.156654,0.048886,0.025298
171.0,0.8,200.0,200.0,50.0,0.25,24.539925,0.0045,23.899789,24.538965,0.583889,0.156654,0.003913,0.031623
171.0,0.8,200.0,200.0,50.0,0.3,26.425548,0.00539,25.268758,26.424348,0.583001,0.156654,0.00454,0.037947
171.0,0.8,200.0,200.0,50.0,0.35,28.004236,0.00628,26.261778,28.008189,0.581001,0.156654,0.014117,0.044272
171.0,0.8,200.0,200.0,50.0,0.4,29.371596,0.0072,26.989094,29.367631,0.583889,0.156654,0.013498,0.050596
171.0,0.8,200.0,200.0,50.0,0.45,30.577454,0.00813,27.530361,30.563141,0.585889,0.156654,0.046808,0.056921
171.0,0.8,200.0,200.0,50.0,0.5,31.651931,0.00908,27.940091,31.638304,0.585001,0.156654,0.043054,0.063246
171.0,0.8,200.0,200.0,50.0,0.55,32.606104,0.01004,28.255297,32.623886,0.579901,0.156654,0.054535,0.06957
171.0,1.4,200.0,200.0,50.0,0.2,31.809626,0.0052,30.93017,31.806892,0.584889,0.156654,0.008595,0.033466
171.0,1.4,200.0,200.0,50.0,0.25,33.420355,0.00641,31.705592,33.414671,0.584889,0.156654,0.017009,0.041833
171.0,1.4,200.0,200.0,50.0,0.3,34.669253,0.00762,32.055017,34.683267,0.579001,0.156654,0.040423,0.0502
171.0,1.4,200.0,200.0,50.0,0.35,35.749673,0.00887,32.17255,35.746167,0.583001,0.156654,0.009806,0.058566
171.0,1.4,200.0,200.0,50.0,0.4,36.686169,0.01014,32.167743,36.687662,0.582001,0.156654,0.004069,0.066933
171.0,1.4,200.0,200.0,50.0,0.45,37.559013,0.01146,32.099621,37.556953,0.582889,0.156654,0.005485,0.075299
171.0,1.4,200.0,200.0,50.0,0.5,38.382651,0.01285,32.000015,38.382541,0.582889,0.156654,0.000287,0.083666
171.0,1.4,200.0,200.0,50.0,0.55,39.11989,0.0143,31.886266,39.181131,0.577001,0.156654,0.156547,0.092033
171.0,2.0,200.0,200.0,50.0,0.2,39.73042,0.00654,38.080039,39.745645,0.576001,0.156654,0.03832,0.04
171.0,2.0,200.0,200.0,50.0,0.25,40.474058,0.00804,37.598988,40.47744,0.581889,0.156654,0.008356,0.05
171.0,2.0,200.0,200.0,50.0,0.3,41.042831,0.00955,36.944859,41.054882,0.580889,0.156654,0.029361,0.06
171.0,2.0,200.0,200.0,50.0,0.35,41.57546,0.01109,36.27922,41.594666,0.580001,0.156654,0.046195,0.07
171.0,2.0,200.0,200.0,50.0,0.4,42.118206,0.01271,35.660382,42.145663,0.579889,0.156654,0.06519,0.08
171.0,2.0,200.0,200.0,50.0,0.45,42.707615,0.01443,35.1044,42.725322,0.581001,0.156654,0.041462,0.09
171.0,2.0,200.0,200.0,50.0,0.5,43.323186,0.01626,34.611208,43.337674,0.581889,0.156654,0.033441,0.1
171.0,2.0,200.0,200.0,50.0,0.55,43.954084,0.01825,34.175165,43.981318,0.580889,0.156654,0.061961,0.11
171.0,2.6,200.0,200.0,50.0,0.2,46.716852,0.00777,44.189208,46.718243,0.582001,0.156654,0.002978,0.045607
171.0,2.6,200.0,200.0,50.0,0.25,46.520126,0.00953,42.448319,46.520637,0.582889,0.156654,0.001099,0.057009
171.0,2.6,200.0,200.0,50.0,0.3,46.401259,0.01129,40.851658,46.410116,0.581889,0.156654,0.019087,0.068411
171.0,2.6,200.0,200.0,50.0,0.35,46.434871,0.01313,39.482343,46.450247,0.581001,0.156654,0.033112,0.079812
171.0,2.6,200.0,200.0,50.0,0.4,46.618724,0.01509,38.329294,46.63856,0.581001,0.156654,0.04255,0.091214
171.0,2.6,200.0,200.0,50.0,0.45,46.918518,0.01722,37.359274,46.954433,0.580001,0.156654,0.076549,0.102616
171.0,2.6,200.0,200.0,50.0,0.5,47.347345,0.01953,36.538675,47.375221,0.580901,0.156654,0.058876,0.114018
171.0,2.6,200.0,200.0,50.0,0.55,47.886023,0.02213,35.838991,47.880933,0.582889,0.156654,0.010628,0.125419
171.0,3.2,200.0,200.0,50.0,0.2,52.999965,0.00889,49.578476,53.008475,0.580899,0.156654,0.016057,0.050596
171.0,3.2,200.0,200.0,50.0,0.25,51.842491,0.01089,46.612847,51.878499,0.577989,0.156654,0.069457,0.063246
171.0,3.2,200.0,200.0,50.0,0.3,51.077289,0.01292,44.134018,51.099583,0.580001,0.156654,0.043647,0.075895
171.0,3.2,200.0,200.0,50.0,0.35,50.629734,0.01505,42.123993,50.664642,0.579891,0.156654,0.068948,0.088544
171.0,3.2,200.0,200.0,50.0,0.4,50.478331,0.01736,40.49474,50.513191,0.580001,0.156654,0.069059,0.101193
171.0,3.2,200.0,200.0,50.0,0.45,50.55748,0.01991,39.161914,50.584437,0.581001,0.156654,0.05332,0.113842
171.0,3.2,200.0,200.0,50.0,0.5,50.843734,0.02282,38.058531,50.82873,0.583001,0.156654,0.02951,0.126491
171.0,3.2,200.0,200.0,50.0,0.55,51.287422,0.0261,37.133985,51.207781,0.586001,0.156654,0.155284,0.13914
171.0,3.8,200.0,200.0,50.0,0.2,58.781204,0.00995,54.422185,58.771475,0.584001,0.156654,0.016552,0.055136
171.0,3.8,200.0,200.0,50.0,0.25,56.712652,0.01218,50.27871,56.72608,0.581001,0.156654,0.023677,0.06892
171.0,3.8,200.0,200.0,50.0,0.3,55.278126,0.01445,46.972807,55.30301,0.580889,0.156654,0.045016,0.082704
171.0,3.8,200.0,200.0,50.0,0.35,54.377638,0.01689,44.37376,54.416189,0.580001,0.156654,0.070895,0.096488
171.0,3.8,200.0,200.0,50.0,0.4,53.945885,0.01959,42.313594,53.944512,0.582889,0.156654,0.002546,0.110272
171.0,3.8,200.0,200.0,50.0,0.45,53.778073,0.02264,40.656801,53.786638,0.582001,0.156654,0.015926,0.124056
171.0,3.8,200.0,200.0,50.0,0.5,53.925884,0.02614,39.303812,53.866262,0.585001,0.156654,0.110563,0.13784
171.0,3.8,200.0,200.0,50.0,0.55,54.232212,0.03012,38.182835,54.127334,0.586901,0.156654,0.193387,0.151625
171.0,4.4,200.0,200.0,50.0,0.2,64.076073,0.01094,58.827418,64.102873,0.579001,0.156654,0.041825,0.05933
