H,T,S0,K,m,sigma,price_iter,accuracy,price,price_adj,best_beta,H_log,error_percent,Product
85.0,4.6,100.0,100.0,50.0,0.2,33.271938,0.00416,30.63337,33.279466,0.580889,0.162519,0.022626,0.060663
85.0,4.6,100.0,100.0,50.0,0.3,30.627147,0.00608,25.748957,30.643063,0.580001,0.162519,0.051965,0.090995
85.0,4.6,100.0,100.0,50.0,0.4,29.477374,0.00835,22.806494,29.495211,0.580889,0.162519,0.060511,0.121326
85.0,4.6,100.0,100.0,50.0,0.5,29.268863,0.0114,20.950001,29.2073,0.587889,0.162519,0.210337,0.151658
85.0,5.0,100.0,100.0,50.0,0.2,34.931982,0.00439,31.996167,34.939713,0.580889,0.162519,0.022131,0.063246
85.0,5.0,100.0,100.0,50.0,0.3,31.791901,0.00643,26.505247,31.817261,0.579001,0.162519,0.079768,0.094868
85.0,5.0,100.0,100.0,50.0,0.4,30.422283,0.0089,23.268512,30.43308,0.581889,0.162519,0.035491,0.126491
85.0,5.0,100.0,100.0,50.0,0.5,30.076978,0.01227,21.252875,30.025505,0.586001,0.162519,0.17114,0.158114
86.0,0.2,100.0,100.0,50.0,0.2,4.609298,0.00059,4.608744,4.60919,0.802001,0.150823,0.002346,0.012649
86.0,0.2,100.0,100.0,50.0,0.3,6.30543,0.00087,6.282648,6.306492,0.550001,0.150823,0.016851,0.018974
86.0,0.2,100.0,100.0,50.0,0.4,7.853562,0.00117,7.729518,7.851975,0.591889,0.150823,0.020212,0.025298
86.0,0.2,100.0,100.0,50.0,0.5,9.168771,0.00148,8.870279,9.170255,0.579001,0.150823,0.016178,0.031623
86.0,0.6,100.0,100.0,50.0,0.2,9.236756,0.00113,9.168997,9.235203,0.599889,0.150823,0.016813,0.021909
86.0,0.6,100.0,100.0,50.0,0.3,11.332719,0.00167,10.949026,11.333427,0.581001,0.150823,0.006241,0.032863
86.0,0.6,100.0,100.0,50.0,0.4,12.876142,0.00223,12.00721,12.87268,0.585001,0.150823,0.026884,0.043818
86.0,0.6,100.0,100.0,50.0,0.5,14.055771,0.00281,12.647164,14.057613,0.581889,0.150823,0.013104,0.054772
86.0,1.0,100.0,100.0,50.0,0.2,12.783427,0.00155,12.537973,12.782736,0.584889,0.150823,0.005407,0.028284
86.0,1.0,100.0,100.0,50.0,0.3,14.57352,0.00228,13.697033,14.573799,0.582001,0.150823,0.001914,0.042426
86.0,1.0,100.0,100.0,50.0,0.4,15.813883,0.00303,14.18843,15.816063,0.581889,0.150823,0.013784,0.056569
86.0,1.0,100.0,100.0,50.0,0.5,16.797317,0.00382,14.403908,16.801368,0.581001,0.150823,0.024115,0.070711
86.0,1.4,100.0,100.0,50.0,0.2,15.78624,0.00192,15.302726,15.787695,0.580889,0.150823,0.009219,0.033466
86.0,1.4,100.0,100.0,50.0,0.3,17.104481,0.00281,15.720069,17.107942,0.580901,0.150823,0.020235,0.0502
86.0,1.4,100.0,100.0,50.0,0.4,18.035152,0.00373,15.696847,18.040241,0.581001,0.150823,0.028218,0.066933
86.0,1.4,100.0,100.0,50.0,0.5,18.84229,0.00472,15.568628,18.846695,0.581889,0.150823,0.023375,0.083666
86.0,1.8,100.0,100.0,50.0,0.2,18.450764,0.00226,17.693408,18.451674,0.581889,0.150823,0.004932,0.037947
86.0,1.8,100.0,100.0,50.0,0.3,19.24962,0.00329,17.3548,19.251307,0.582001,0.150823,0.008767,0.056921
86.0,1.8,100.0,100.0,50.0,0.4,19.877902,0.00437,16.866426,19.883524,0.581001,0.150823,0.028284,0.075895
86.0,1.8,100.0,100.0,50.0,0.5,20.512726,0.00556,16.445015,20.526976,0.580001,0.150823,0.069469,0.094868
86.0,2.2,100.0,100.0,50.0,0.2,20.875663,0.00257,19.824174,20.875088,0.582989,0.150823,0.002757,0.041952
86.0,2.2,100.0,100.0,50.0,0.3,21.140284,0.00374,18.74221,21.13934,0.582889,0.150823,0.004468,0.062929
86.0,2.2,100.0,100.0,50.0,0.4,21.4756,0.00497,17.827987,21.483471,0.581001,0.150823,0.036651,0.083905
86.0,2.2,100.0,100.0,50.0,0.5,21.968717,0.00637,17.148167,21.975271,0.581889,0.150823,0.029832,0.104881
86.0,2.6,100.0,100.0,50.0,0.2,23.111948,0.00287,21.759719,23.115224,0.580901,0.150823,0.014178,0.045607
86.0,2.6,100.0,100.0,50.0,0.3,22.842284,0.00416,19.955048,22.843146,0.582001,0.150823,0.003775,0.068411
86.0,2.6,100.0,100.0,50.0,0.4,22.904501,0.00554,18.64668,22.910503,0.581889,0.150823,0.026201,0.091214
86.0,2.6,100.0,100.0,50.0,0.5,23.258307,0.00717,17.734379,23.259308,0.582001,0.150823,0.004305,0.114018
86.0,3.0,100.0,100.0,50.0,0.2,25.205936,0.00315,23.540388,25.207987,0.581889,0.150823,0.008138,0.04899
86.0,3.0,100.0,100.0,50.0,0.3,24.401648,0.00456,21.036076,24.40506,0.581901,0.150823,0.013985,0.073485
86.0,3.0,100.0,100.0,50.0,0.4,24.185807,0.0061,19.359947,24.205993,0.579889,0.150823,0.083465,0.09798
86.0,3.0,100.0,100.0,50.0,0.5,24.420364,0.00797,18.235608,24.418835,0.582889,0.150823,0.006259,0.122474
86.0,3.4,100.0,100.0,50.0,0.2,27.176981,0.00342,25.193216,27.17751,0.582001,0.150823,0.001945,0.052154
86.0,3.4,100.0,100.0,50.0,0.3,25.838314,0.00494,22.012787,25.852571,0.580001,0.150823,0.05518,0.07823
86.0,3.4,100.0,100.0,50.0,0.4,25.385684,0.00665,19.991467,25.396609,0.581001,0.150823,0.043036,0.104307
86.0,3.4,100.0,100.0,50.0,0.5,25.504896,0.00878,18.671873,25.479487,0.585001,0.150823,0.099624,0.130384
86.0,3.8,100.0,100.0,50.0,0.2,29.037867,0.00367,26.737352,29.040923,0.581889,0.150823,0.010522,0.055136
86.0,3.8,100.0,100.0,50.0,0.3,27.196237,0.00532,22.904056,27.204704,0.581001,0.150823,0.031135,0.082704
86.0,3.8,100.0,100.0,50.0,0.4,26.485632,0.00719,20.557285,26.500721,0.580901,0.150823,0.056973,0.110272
86.0,3.8,100.0,100.0,50.0,0.5,26.485666,0.00958,19.056632,26.458943,0.584989,0.150823,0.100897,0.13784
86.0,4.2,100.0,100.0,50.0,0.2,30.810634,0.00392,28.186976,30.810932,0.582889,0.150823,0.000965,0.057966
86.0,4.2,100.0,100.0,50.0,0.3,28.460999,0.00568,23.723499,28.475287,0.580889,0.150823,0.050203,0.086948
86.0,4.2,100.0,100.0,50.0,0.4,27.520691,0.00773,21.068853,27.531639,0.581001,0.150823,0.03978,0.115931
86.0,4.2,100.0,100.0,50.0,0.5,27.415507,0.01041,19.399413,27.37003,0.586001,0.150823,0.165879,0.144914
86.0,4.6,100.0,100.0,50.0,0.2,32.498489,0.00416,29.552978,32.497307,0.582889,0.150823,0.003637,0.060663
86.0,4.6,100.0,100.0,50.0,0.3,29.645518,0.00603,24.481338,29.674768,0.578889,0.150823,0.098667,0.090995
86.0,4.6,100.0,100.0,50.0,0.4,28.495439,0.00826,21.534674,28.499392,0.582001,0.150823,0.01387,0.121326
86.0,4.6,100.0,100.0,50.0,0.5,28.29491,0.01126,19.707245,28.222421,0.588001,0.150823,0.256192,0.151658
86.0,5.0,100.0,100.0,50.0,0.2,34.100102,0.00439,30.843975,34.107793,0.580989,0.150823,0.022554,0.063246
86.0,5.0,100.0,100.0,50.0,0.3,30.79767,0.00638,25.185492,30.811295,0.580989,0.150823,0.04424,0.094868
86.0,5.0,100.0,100.0,50.0,0.4,29.414716,0.00879,21.961276,29.411781,0.582889,0.150823,0.00998,0.126491
86.0,5.0,100.0,100.0,50.0,0.5,29.124308,0.01216,19.985484,29.023644,0.589901,0.150823,0.345636,0.158114
87.0,0.2,100.0,100.0,50.0,0.2,4.607389,0.00059,4.607205,4.60834,0.074101,0.139262,0.020634,0.012649
87.0,0.2,100.0,100.0,50.0,0.3,6.280893,0.00087,6.243846,6.281283,0.575001,0.139262,0.006219,0.018974
87.0,0.2,100.0,100.0,50.0,0.4,7.760833,0.00117,7.59827,7.759772,0.587001,0.139262,0.013679,0.025298
87.0,0.2,100.0,100.0,50.0,0.5,8.993066,0.00148,8.629384,8.993141,0.582001,0.139262,0.000825,0.031623
87.0,0.6,100.0,100.0,50.0,0.2,9.17812,0.00113,9.081337,9.176453,0.595001,0.139262,0.018157,0.021909
87.0,0.6,100.0,100.0,50.0,0.3,11.116229,0.00167,10.652345,11.116003,0.582901,0.139262,0.002026,0.032863
87.0,0.6,100.0,100.0,50.0,0.4,12.513727,0.00222,11.533031,12.509776,0.585001,0.139262,0.031575,0.043818
87.0,0.6,100.0,100.0,50.0,0.5,13.584912,0.00279,12.046726,13.586298,0.582001,0.139262,0.010197,0.054772
87.0,1.0,100.0,100.0,50.0,0.2,12.620613,0.00155,12.307361,12.620357,0.583001,0.139262,0.002023,0.028284
87.0,1.0,100.0,100.0,50.0,0.3,14.195726,0.00227,13.194996,14.194773,0.583001,0.139262,0.006718,0.042426
87.0,1.0,100.0,100.0,50.0,0.4,15.290863,0.00301,13.516343,15.291022,0.582889,0.139262,0.001034,0.056569
87.0,1.0,100.0,100.0,50.0,0.5,16.173227,0.00378,13.628516,16.183464,0.579989,0.139262,0.063297,0.070711
87.0,1.4,100.0,100.0,50.0,0.2,15.518837,0.00192,14.930379,15.519888,0.581001,0.139262,0.00677,0.033466
87.0,1.4,100.0,100.0,50.0,0.3,16.607317,0.0028,15.06093,16.604105,0.583991,0.139262,0.019338,0.0502
87.0,1.4,100.0,100.0,50.0,0.4,17.398268,0.00369,14.888721,17.403746,0.581001,0.139262,0.031482,0.066933
87.0,1.4,100.0,100.0,50.0,0.5,18.119337,0.00466,14.679968,18.134595,0.579889,0.139262,0.084207,0.083666
87.0,1.8,100.0,100.0,50.0,0.2,18.087528,0.00226,17.190001,18.085783,0.583901,0.139262,0.00965,0.037947
87.0,1.8,100.0,100.0,50.0,0.3,18.639451,0.00327,16.568486,18.64675,0.580001,0.139262,0.039158,0.056921
87.0,1.8,100.0,100.0,50.0,0.4,19.154842,0.00432,15.954619,19.162849,0.580989,0.139262,0.041804,0.075895
87.0,1.8,100.0,100.0,50.0,0.5,19.730934,0.00549,15.473191,19.746738,0.580001,0.139262,0.080098,0.094868
87.0,2.2,100.0,100.0,50.0,0.2,20.416188,0.00258,19.20055,20.419455,0.580889,0.139262,0.016002,0.041952
87.0,2.2,100.0,100.0,50.0,0.3,20.44492,0.00371,17.848655,20.450532,0.581001,0.139262,0.027448,0.062929
87.0,2.2,100.0,100.0,50.0,0.4,20.687176,0.00491,16.832355,20.695589,0.581001,0.139262,0.04067,0.083905
87.0,2.2,100.0,100.0,50.0,0.5,21.141068,0.00629,16.110984,21.142439,0.582001,0.139262,0.006487,0.104881
87.0,2.6,100.0,100.0,50.0,0.2,22.574282,0.00287,21.025412,22.577537,0.581001,0.139262,0.014423,0.045607
87.0,2.6,100.0,100.0,50.0,0.3,22.069849,0.00413,18.968501,22.082042,0.579999,0.139262,0.055249,0.068411
87.0,2.6,100.0,100.0,50.0,0.4,22.041344,0.00548,17.580711,22.067029,0.578889,0.139262,0.116528,0.091214
87.0,2.6,100.0,100.0,50.0,0.5,22.388392,0.00708,16.643627,22.38422,0.583001,0.139262,0.018637,0.114018
87.0,3.0,100.0,100.0,50.0,0.2,24.591008,0.00315,22.703588,24.595028,0.581001,0.139262,0.016348,0.04899
87.0,3.0,100.0,100.0,50.0,0.3,23.571398,0.00452,19.967297,23.580771,0.580889,0.139262,0.039762,0.073485
87.0,3.0,100.0,100.0,50.0,0.4,23.29502,0.00603,18.233452,23.315411,0.579989,0.139262,0.087533,0.09798
87.0,3.0,100.0,100.0,50.0,0.5,23.512669,0.00786,17.099695,23.508873,0.582989,0.139262,0.016143,0.122474
87.0,3.4,100.0,100.0,50.0,0.2,26.492732,0.00342,24.260988,26.495227,0.581889,0.139262,0.009418,0.052154
87.0,3.4,100.0,100.0,50.0,0.3,24.96171,0.0049,20.870246,24.972308,0.580889,0.139262,0.042456,0.07823
87.0,3.4,100.0,100.0,50.0,0.4,24.456572,0.00657,18.811945,24.465414,0.581889,0.139262,0.036155,0.104307
87.0,3.4,100.0,100.0,50.0,0.5,24.590202,0.00867,17.497116,24.540197,0.587001,0.139262,0.203355,0.130384
87.0,3.8,100.0,100.0,50.0,0.2,28.288844,0.00367,25.715854,28.294557,0.581001,0.139262,0.020198,0.055136
87.0,3.8,100.0,100.0,50.0,0.3,26.253223,0.00527,21.694632,26.274348,0.579889,0.139262,0.080464,0.082704
87.0,3.8,100.0,100.0,50.0,0.4,25.538875,0.00711,19.330679,25.534063,0.583001,0.139262,0.018843,0.110272
87.0,3.8,100.0,100.0,50.0,0.5,25.544665,0.00946,17.847958,25.494649,0.586889,0.139262,0.195801,0.13784
87.0,4.2,100.0,100.0,50.0,0.2,29.997428,0.00392,27.081645,30.005139,0.580889,0.139262,0.025703,0.057966
87.0,4.2,100.0,100.0,50.0,0.3,27.474242,0.00563,22.452929,27.499746,0.579001,0.139262,0.092829,0.086948
87.0,4.2,100.0,100.0,50.0,0.4,26.548706,0.00764,19.800003,26.533713,0.584001,0.139262,0.056475,0.115931
87.0,4.2,100.0,100.0,50.0,0.5,26.480031,0.01028,18.160782,26.384199,0.590001,0.139262,0.361903,0.144914
87.0,4.6,100.0,100.0,50.0,0.2,31.636038,0.00416,28.368663,31.636253,0.582889,0.139262,0.000682,0.060663
87.0,4.6,100.0,100.0,50.0,0.3,28.633157,0.00598,23.154497,28.658219,0.579889,0.139262,0.087525,0.090995
87.0,4.6,100.0,100.0,50.0,0.4,27.487272,0.00816,20.227616,27.473689,0.583889,0.139262,0.049413,0.121326
87.0,4.6,100.0,100.0,50.0,0.5,27.32889,0.01113,18.441913,27.217896,0.590901,0.139262,0.406143,0.151658
87.0,5.0,100.0,100.0,50.0,0.2,33.191336,0.00438,29.585046,33.195238,0.581889,0.139262,0.011757,0.063246
87.0,5.0,100.0,100.0,50.0,0.3,29.72931,0.00632,23.806594,29.757343,0.579001,0.139262,0.094294,0.094868
87.0,5.0,100.0,100.0,50.0,0.4,28.3999,0.0087,20.619431,28.361257,0.585899,0.139262,0.136064,0.126491
87.0,5.0,100.0,100.0,50.0,0.5,28.206394,0.01202,18.696174,28.002799,0.597001,0.139262,0.721806,0.158114
88.0,0.2,100.0,100.0,50.0,0.2,4.606342,0.00059,4.60356,4.606245,0.610889,0.127833,0.002105,0.012649
88.0,0.2,100.0,100.0,50.0,0.3,6.242018,0.00087,6.185283,6.242285,0.579001,0.127833,0.004267,0.018974
88.0,0.2,100.0,100.0,50.0,0.4,7.639632,0.00117,7.430083,7.639495,0.583001,0.127833,0.001789,0.025298
88.0,0.2,100.0,100.0,50.0,0.5,8.777179,0.00147,8.344089,8.780462,0.577889,0.127833,0.0374,0.031623
88.0,0.6,100.0,100.0,50.0,0.2,9.094307,0.00113,8.959441,9.0931,0.588991,0.127833,0.013267,0.021909
88.0,0.6,100.0,100.0,50.0,0.3,10.854383,0.00166,10.302451,10.856316,0.580001,0.127833,0.017815,0.032863
88.0,0.6,100.0,100.0,50.0,0.4,12.104943,0.00221,11.007769,12.104085,0.583001,0.127833,0.007094,0.043818
88.0,0.6,100.0,100.0,50.0,0.5,13.071074,0.00276,11.402168,13.076739,0.580001,0.127833,0.043346,0.054772
88.0,1.0,100.0,100.0,50.0,0.2,12.413368,0.00155,12.019698,12.414892,0.579901,0.127833,0.012272,0.028284
88.0,1.0,100.0,100.0,50.0,0.3,13.764036,0.00226,12.633136,13.766715,0.581001,0.127833,0.019466,0.042426
88.0,1.0,100.0,100.0,50.0,0.4,14.721337,0.00298,12.795388,14.724075,0.581889,0.127833,0.018597,0.056569
88.0,1.0,100.0,100.0,50.0,0.5,15.522732,0.00373,12.81453,15.531453,0.580889,0.127833,0.056182,0.070711
88.0,1.4,100.0,100.0,50.0,0.2,15.195896,0.00192,14.487326,15.197626,0.580901,0.127833,0.011382,0.033466
88.0,1.4,100.0,100.0,50.0,0.3,16.050863,0.00278,14.340367,16.04933,0.583001,0.127833,0.009553,0.0502
88.0,1.4,100.0,100.0,50.0,0.4,16.720717,0.00366,14.034496,16.727378,0.580989,0.127833,0.03984,0.066933
88.0,1.4,100.0,100.0,50.0,0.5,17.394861,0.0046,13.756707,17.3917,0.583001,0.127833,0.018169,0.083666
88.0,1.8,100.0,100.0,50.0,0.2,17.660318,0.00226,16.606674,17.657849,0.584001,0.127833,0.013981,0.037947
88.0,1.8,100.0,100.0,50.0,0.3,17.98709,0.00325,15.720447,17.990786,0.581889,0.127833,0.020547,0.056921
88.0,1.8,100.0,100.0,50.0,0.4,18.392086,0.00427,14.999051,18.404222,0.580001,0.127833,0.065981,0.075895
88.0,1.8,100.0,100.0,50.0,0.5,18.934656,0.00542,14.469687,18.938247,0.582001,0.127833,0.018967,0.094868
88.0,2.2,100.0,100.0,50.0,0.2,19.897305,0.00258,18.490132,19.896285,0.583001,0.127833,0.00513,0.041952
88.0,2.2,100.0,100.0,50.0,0.3,19.701397,0.00368,16.893471,19.710368,0.580001,0.127833,0.045532,0.062929
88.0,2.2,100.0,100.0,50.0,0.4,19.865673,0.00486,15.794876,19.871418,0.581889,0.127833,0.028922,0.083905
88.0,2.2,100.0,100.0,50.0,0.5,20.281943,0.0062,15.04435,20.283359,0.582001,0.127833,0.006982,0.104881
88.0,2.6,100.0,100.0,50.0,0.2,21.96543,0.00287,20.198801,21.968076,0.581889,0.127833,0.01205,0.045607
88.0,2.6,100.0,100.0,50.0,0.3,21.267201,0.00409,17.920543,21.269836,0.582001,0.127833,0.01239,0.068411
88.0,2.6,100.0,100.0,50.0,0.4,21.178102,0.00541,16.47447,21.188692,0.581001,0.127833,0.050005,0.091214
88.0,2.6,100.0,100.0,50.0,0.5,21.510411,0.00698,15.525188,21.484505,0.585001,0.127833,0.120434,0.114018
88.0,3.0,100.0,100.0,50.0,0.2,23.897645,0.00315,21.769846,23.906878,0.579889,0.127833,0.038638,0.04899
88.0,3.0,100.0,100.0,50.0,0.3,22.692116,0.00448,18.837347,22.705712,0.580001,0.127833,0.059916,0.073485
88.0,3.0,100.0,100.0,50.0,0.4,22.387767,0.00595,17.068002,22.391198,0.582001,0.127833,0.015324,0.09798
88.0,3.0,100.0,100.0,50.0,0.5,22.614318,0.00776,15.93753,22.575632,0.586001,0.127833,0.171069,0.122474
88.0,3.4,100.0,100.0,50.0,0.2,25.736834,0.00341,23.227776,25.734904,0.583001,0.127833,0.007498,0.052154
88.0,3.4,100.0,100.0,50.0,0.3,24.030372,0.00486,19.666759,24.041635,0.58089,0.127833,0.04687,0.07823
88.0,3.4,100.0,100.0,50.0,0.4,23.500981,0.00649,17.594582,23.501661,0.582889,0.127833,0.002891,0.104307
88.0,3.4,100.0,100.0,50.0,0.5,23.636022,0.00854,16.297297,23.578766,0.587889,0.127833,0.242241,0.130384
88.0,3.8,100.0,100.0,50.0,0.2,27.456035,0.00367,24.589768,27.467717,0.579889,0.127833,0.042548,0.055136
88.0,3.8,100.0,100.0,50.0,0.3,25.27502,0.00522,20.424467,25.293942,0.580001,0.127833,0.074866,0.082704
88.0,3.8,100.0,100.0,50.0,0.4,24.539469,0.00701,18.067185,24.535791,0.582989,0.127833,0.014987,0.110272
88.0,3.8,100.0,100.0,50.0,0.5,24.622991,0.00935,16.61523,24.509191,0.592001,0.127833,0.462167,0.13784
88.0,4.2,100.0,100.0,50.0,0.2,29.113322,0.00391,25.868452,29.11675,0.581889,0.127833,0.011775,0.057966
88.0,4.2,100.0,100.0,50.0,0.3,26.458273,0.00557,21.121792,26.474509,0.580889,0.127833,0.061364,0.086948
88.0,4.2,100.0,100.0,50.0,0.4,25.529086,0.00754,18.495095,25.505011,0.584889,0.127833,0.094303,0.115931
88.0,4.2,100.0,100.0,50.0,0.5,25.509669,0.01014,16.89896,25.378055,0.592889,0.127833,0.51594,0.144914
88.0,4.6,100.0,100.0,50.0,0.2,30.67751,0.00415,27.07348,30.690733,0.580001,0.127833,0.043104,0.060663
88.0,4.6,100.0,100.0,50.0,0.3,27.572791,0.00592,21.76724,27.592311,0.580001,0.127833,0.070794,0.090995
88.0,4.6,100.0,100.0,50.0,0.4,26.470442,0.00806,18.885225,26.417962,0.587001,0.127833,0.198257,0.121326
88.0,4.6,100.0,100.0,50.0,0.5,26.381805,0.01098,17.154135,26.193806,0.596001,0.127833,0.712608,0.151658
88.0,5.0,100.0,100.0,50.0,0.2,32.188753,0.00437,28.212462,32.196548,0.581001,0.127833,0.024218,0.063246
88.0,5.0,100.0,100.0,50.0,0.3,28.642888,0.00625,22.367406,28.654357,0.581001,0.127833,0.04004,0.094868
88.0,5.0,100.0,100.0,50.0,0.4,27.350488,0.00859,19.242893,27.281387,0.588001,0.127833,0.25265,0.126491
88.0,5.0,100.0,100.0,50.0,0.5,27.19382,0.01185,17.385072,26.963052,0.598001,0.127833,0.848607,0.158114
89.0,0.2,100.0,100.0,50.0,0.2,4.601795,0.00059,4.595493,4.601431,0.630001,0.116534,0.007915,0.012649
89.0,0.2,100.0,100.0,50.0,0.3,6.18306,0.00087,6.099473,6.183747,0.576889,0.116534,0.011114,0.018974
89.0,0.2,100.0,100.0,50.0,0.4,7.485156,0.00117,7.21804,7.485195,0.582889,0.116534,0.000521,0.025298
89.0,0.2,100.0,100.0,50.0,0.5,8.526422,0.00147,8.009653,8.527766,0.580889,0.116534,0.015769,0.031623
89.0,0.6,100.0,100.0,50.0,0.2,8.979041,0.00113,8.793491,8.977388,0.588899,0.116534,0.018407,0.021909
89.0,0.6,100.0,100.0,50.0,0.3,10.553131,0.00166,9.893569,10.549092,0.586889,0.116534,0.038271,0.032863
89.0,0.6,100.0,100.0,50.0,0.4,11.653075,0.00219,10.428887,11.652981,0.582889,0.116534,0.000805,0.043818
89.0,0.6,100.0,100.0,50.0,0.5,12.526136,0.00273,10.712501,12.527724,0.582001,0.116534,0.012681,0.054772
89.0,1.0,100.0,100.0,50.0,0.2,12.156436,0.00155,11.665166,12.15814,0.580001,0.116534,0.014013,0.028284
