H,T,S0,K,m,sigma,price_iter,accuracy,price,price_adj,best_beta,H_log,error_percent,Product
854.0,2.5,1000.0,1000.0,25.0,0.6,264.651757,0.09736,176.182698,262.857576,0.596889,0.157824,0.67794,0.189737
854.0,4.5,1000.0,1000.0,25.0,0.2,334.151313,0.04297,298.678488,334.333928,0.578889,0.157824,0.05465,0.084853
854.0,4.5,1000.0,1000.0,25.0,0.4,313.150496,0.08811,221.838296,311.747436,0.593889,0.157824,0.448047,0.169706
854.0,4.5,1000.0,1000.0,25.0,0.6,328.239975,0.16873,191.630889,322.176537,0.614901,0.157824,1.847258,0.254558
855.0,0.5,1000.0,1000.0,25.0,0.2,82.367871,0.01055,82.010765,82.39808,0.520901,0.156654,0.036675,0.028284
855.0,0.5,1000.0,1000.0,25.0,0.4,122.724073,0.02106,114.421604,122.75055,0.580001,0.156654,0.021575,0.056569
855.0,0.5,1000.0,1000.0,25.0,0.6,149.516013,0.03251,128.296952,149.630838,0.578889,0.156654,0.076798,0.084853
855.0,2.5,1000.0,1000.0,25.0,0.2,231.955008,0.02929,216.136011,231.95277,0.582889,0.156654,0.000965,0.063246
855.0,2.5,1000.0,1000.0,25.0,0.4,243.630555,0.05788,189.626111,243.649119,0.582001,0.156654,0.00762,0.126491
855.0,2.5,1000.0,1000.0,25.0,0.6,264.048816,0.09724,175.117467,262.074916,0.598001,0.156654,0.747551,0.189737
855.0,4.5,1000.0,1000.0,25.0,0.2,333.44878,0.04297,297.621934,333.66714,0.578001,0.156654,0.065485,0.084853
855.0,4.5,1000.0,1000.0,25.0,0.4,312.175775,0.08806,220.577628,310.858654,0.592889,0.156654,0.421917,0.169706
855.0,4.5,1000.0,1000.0,25.0,0.6,327.715663,0.16794,190.42555,321.305439,0.616889,0.156654,1.956032,0.254558
856.0,0.5,1000.0,1000.0,25.0,0.2,82.366583,0.01056,81.9729,82.378071,0.559889,0.155485,0.013947,0.028284
856.0,0.5,1000.0,1000.0,25.0,0.4,122.507622,0.02106,114.059676,122.511033,0.582001,0.155485,0.002785,0.056569
856.0,0.5,1000.0,1000.0,25.0,0.6,149.140332,0.0325,127.700801,149.207568,0.580001,0.155485,0.045082,0.084853
856.0,2.5,1000.0,1000.0,25.0,0.2,231.567777,0.02929,215.508349,231.555049,0.583001,0.155485,0.005496,0.063246
856.0,2.5,1000.0,1000.0,25.0,0.4,242.87486,0.05785,188.615041,242.929939,0.581891,0.155485,0.022678,0.126491
