H,T,S0,K,m,sigma,price_iter,accuracy,price,price_adj,best_beta,H_log,error_percent,Product
1710,3.0,2000,2000,50,0.3,495.640259,0.12387,430.960179,495.972668,0.579001,0.156654,0.067067,0.073485
1710,3.0,2000,2000,50,0.4,492.397703,0.16607,398.172977,492.775258,0.579989,0.156654,0.076677,0.09798
1711,1.0,2000,2000,50,0.3,294.701595,0.06185,278.0893,294.586829,0.587001,0.156069,0.038943,0.042426
1711,1.0,2000,2000,50,0.4,320.754032,0.08238,289.505665,320.781106,0.582001,0.156069,0.008441,0.056569
1711,2.0,2000,2000,50,0.3,409.896084,0.09549,368.664788,409.948625,0.581889,0.156069,0.012818,0.06
1711,2.0,2000,2000,50,0.4,420.55942,0.12703,355.689383,420.736284,0.580889,0.156069,0.042055,0.08
1711,3.0,2000,2000,50,0.3,494.996666,0.12389,429.949615,495.196501,0.580889,0.156069,0.040371,0.073485
1711,3.0,2000,2000,50,0.4,491.614286,0.16606,397.084275,491.917199,0.580001,0.156069,0.061616,0.09798
1712,1.0,2000,2000,50,0.3,294.287635,0.06182,277.639307,294.250044,0.584001,0.155485,0.012774,0.042426
1712,1.0,2000,2000,50,0.4,320.392844,0.08237,288.877635,320.293563,0.584889,0.155485,0.030987,0.056569
1712,2.0,2000,2000,50,0.3,409.283986,0.09547,367.878056,409.346016,0.581889,0.155485,0.015156,0.06
1712,2.0,2000,2000,50,0.4,419.81286,0.12693,354.772844,420.014127,0.580889,0.155485,0.047942,0.08
1712,3.0,2000,2000,50,0.3,494.203612,0.12377,428.936105,494.417904,0.580001,0.155485,0.043361,0.073485
1712,3.0,2000,2000,50,0.4,491.03622,0.16597,395.993641,491.05748,0.582001,0.155485,0.00433,0.09798
1713,1.0,2000,2000,50,0.3,293.840947,0.06181,277.186594,293.911064,0.579889,0.154901,0.023862,0.042426
1713,1.0,2000,2000,50,0.4,319.770456,0.08232,288.247258,319.80403,0.581891,0.154901,0.0105,0.056569
1713,2.0,2000,2000,50,0.3,408.68047,0.09544,367.088388,408.740982,0.581889,0.154901,0.014807,0.06
1713,2.0,2000,2000,50,0.4,419.352798,0.12698,353.854199,419.290154,0.583001,0.154901,0.014938,0.08
1713,3.0,2000,2000,50,0.3,493.507947,0.12379,427.919645,493.636873,0.581001,0.154901,0.026124,0.073485
1713,3.0,2000,2000,50,0.4,489.877964,0.16597,394.901074,490.1961,0.580001,0.154901,0.064942,0.09798
1714,1.0,2000,2000,50,0.3,293.491591,0.06181,276.731154,293.569879,0.579001,0.154317,0.026675,0.042426
1714,1.0,2000,2000,50,0.4,319.231702,0.08227,287.614531,319.312504,0.580901,0.154317,0.025311,0.056569
1714,2.0,2000,2000,50,0.3,407.906673,0.09536,366.29578,408.133517,0.578989,0.154317,0.055612,0.06
1714,2.0,2000,2000,50,0.4,418.199902,0.12681,352.933447,418.564365,0.578901,0.154317,0.08715,0.08
1714,3.0,2000,2000,50,0.3,492.935975,0.12373,426.900232,492.853406,0.583001,0.154317,0.016751,0.073485
1714,3.0,2000,2000,50,0.4,488.773389,0.16576,393.806574,489.333058,0.578889,0.154317,0.114505,0.09798
1715,1.0,2000,2000,50,0.3,293.264774,0.06181,276.272975,293.226482,0.584001,0.153734,0.013057,0.042426
1715,1.0,2000,2000,50,0.4,318.796846,0.08225,286.979448,318.81898,0.582001,0.153734,0.006943,0.056569
1715,2.0,2000,2000,50,0.3,407.46785,0.09538,365.500225,407.523617,0.581889,0.153734,0.013686,0.06
1715,2.0,2000,2000,50,0.4,417.616615,0.12682,352.010585,417.836758,0.580001,0.153734,0.052714,0.08
1715,3.0,2000,2000,50,0.3,491.976744,0.12369,425.877862,492.067497,0.581889,0.153734,0.018447,0.073485
1715,3.0,2000,2000,50,0.4,488.202722,0.16568,392.710139,488.468354,0.580889,0.153734,0.05441,0.09798
1716,1.0,2000,2000,50,0.3,292.82573,0.06179,275.812047,292.880862,0.580001,0.153151,0.018828,0.042426
1716,1.0,2000,2000,50,0.4,318.12568,0.08221,286.342008,318.323454,0.578889,0.153151,0.062169,0.056569
1716,2.0,2000,2000,50,0.3,406.964732,0.09541,364.701719,406.911277,0.583001,0.153151,0.013135,0.06
1716,2.0,2000,2000,50,0.4,416.686551,0.12668,351.085614,417.107332,0.578001,0.153151,0.100983,0.08
1716,3.0,2000,2000,50,0.3,491.238846,0.12364,424.852531,491.279144,0.582001,0.153151,0.008203,0.073485
1716,3.0,2000,2000,50,0.4,487.159729,0.16559,391.611769,487.601987,0.579889,0.153151,0.090783,0.09798
1717,1.0,2000,2000,50,0.3,292.439844,0.06177,275.348362,292.533011,0.578901,0.152569,0.031858,0.042426
1717,1.0,2000,2000,50,0.4,317.771955,0.08221,285.702206,317.825923,0.581001,0.152569,0.016983,0.056569
1717,2.0,2000,2000,50,0.3,406.234211,0.09535,363.900256,406.29649,0.581889,0.152569,0.015331,0.06
1717,2.0,2000,2000,50,0.4,416.237284,0.12669,350.158531,416.376085,0.581001,0.152569,0.033347,0.08
1717,3.0,2000,2000,50,0.3,490.229284,0.12359,423.824233,490.488342,0.580001,0.152569,0.052844,0.073485
1717,3.0,2000,2000,50,0.4,486.384885,0.16551,390.511464,486.733955,0.580001,0.152569,0.071768,0.09798
1718,1.0,2000,2000,50,0.3,292.236887,0.0618,274.881909,292.182919,0.584889,0.151986,0.018467,0.042426
1718,1.0,2000,2000,50,0.4,317.309391,0.08218,285.060039,317.326383,0.582001,0.151986,0.005355,0.056569
1718,2.0,2000,2000,50,0.3,405.617065,0.09532,363.09583,405.679253,0.581889,0.151986,0.015332,0.06
1718,2.0,2000,2000,50,0.4,415.486341,0.1266,349.229336,415.643016,0.581001,0.151986,0.037709,0.08
1718,3.0,2000,2000,50,0.3,489.525911,0.12354,422.792967,489.695088,0.580901,0.151986,0.034559,0.073485
1718,3.0,2000,2000,50,0.4,485.507628,0.16549,389.409223,485.864259,0.580001,0.151986,0.073455,0.09798
1719,1.0,2000,2000,50,0.3,291.706379,0.06175,274.412679,291.830577,0.577889,0.151404,0.042576,0.042426
1719,1.0,2000,2000,50,0.4,316.883189,0.08216,284.415502,316.82483,0.583889,0.151404,0.018417,0.056569
1719,2.0,2000,2000,50,0.3,405.00358,0.0953,362.288436,405.059559,0.581889,0.151404,0.013822,0.06
1719,2.0,2000,2000,50,0.4,414.625226,0.12654,348.298027,414.908123,0.579889,0.151404,0.06823,0.08
1719,3.0,2000,2000,50,0.3,488.73877,0.1235,421.758728,488.899377,0.581001,0.151404,0.032862,0.073485
1719,3.0,2000,2000,50,0.4,484.560835,0.16531,388.305046,484.992897,0.579889,0.151404,0.089166,0.09798
1720,1.0,2000,2000,50,0.3,291.394464,0.06175,273.940661,291.475976,0.579001,0.150823,0.027973,0.042426
1720,1.0,2000,2000,50,0.4,316.394169,0.08212,283.768594,316.321259,0.584001,0.150823,0.023044,0.056569
1720,2.0,2000,2000,50,0.3,404.370115,0.09525,361.478068,404.437403,0.581889,0.150823,0.01664,0.06
1720,2.0,2000,2000,50,0.4,414.121316,0.12655,347.364603,414.171405,0.582001,0.150823,0.012095,0.08
1720,3.0,2000,2000,50,0.3,488.044565,0.12347,420.721511,488.101207,0.582001,0.150823,0.011606,0.073485
1720,3.0,2000,2000,50,0.4,483.577616,0.16522,387.198932,484.119869,0.578901,0.150823,0.112134,0.09798
1721,1.0,2000,2000,50,0.3,291.121469,0.06176,273.465845,291.119107,0.582889,0.150242,0.000811,0.042426
1721,1.0,2000,2000,50,0.4,315.752533,0.08211,283.119309,315.815668,0.581001,0.150242,0.019995,0.056569
1721,2.0,2000,2000,50,0.3,403.720445,0.09522,360.664722,403.81278,0.581001,0.150242,0.022871,0.06
1721,2.0,2000,2000,50,0.4,413.295181,0.1264,346.429063,413.43286,0.581001,0.150242,0.033313,0.08
1721,3.0,2000,2000,50,0.3,487.248049,0.1234,419.681313,487.300573,0.582001,0.150242,0.01078,0.073485
1721,3.0,2000,2000,50,0.4,483.085323,0.1652,386.09088,483.245173,0.581889,0.150242,0.033089,0.09798
1722,1.0,2000,2000,50,0.3,290.775759,0.06174,272.988223,290.759961,0.583001,0.149661,0.005433,0.042426
1722,1.0,2000,2000,50,0.4,315.266476,0.08208,282.467645,315.308052,0.581889,0.149661,0.013188,0.056569
1722,2.0,2000,2000,50,0.3,403.052707,0.09519,359.848391,403.185684,0.580889,0.149661,0.032993,0.06
1722,2.0,2000,2000,50,0.4,412.599149,0.1264,345.491406,412.692487,0.581889,0.149661,0.022622,0.08
1722,3.0,2000,2000,50,0.3,486.409458,0.1234,418.63813,486.497471,0.581889,0.149661,0.018095,0.073485
1722,3.0,2000,2000,50,0.4,481.756957,0.16495,384.98089,482.36881,0.578001,0.149661,0.127005,0.09798
1723,1.0,2000,2000,50,0.3,290.337328,0.06173,272.507784,290.398528,0.580001,0.14908,0.021079,0.042426
1723,1.0,2000,2000,50,0.4,314.766256,0.08204,281.813597,314.798407,0.581989,0.14908,0.010214,0.056569
1723,2.0,2000,2000,50,0.3,402.509557,0.09519,359.02907,402.556111,0.581889,0.14908,0.011566,0.06
1723,2.0,2000,2000,50,0.4,411.911752,0.12632,344.551631,411.950285,0.582001,0.14908,0.009355,0.08
1723,3.0,2000,2000,50,0.3,485.652097,0.12335,417.591958,485.691899,0.582001,0.14908,0.008196,0.073485
1723,3.0,2000,2000,50,0.4,481.272743,0.16498,383.868962,481.490778,0.581001,0.14908,0.045304,0.09798
1724,1.0,2000,2000,50,0.3,290.047163,0.06173,272.024519,290.0348,0.583001,0.1485,0.004262,0.042426
1724,1.0,2000,2000,50,0.4,314.278048,0.08202,281.157164,314.286731,0.582001,0.1485,0.002763,0.056569
1724,2.0,2000,2000,50,0.3,402.014125,0.09518,358.206755,401.924056,0.583989,0.1485,0.022404,0.06
1724,2.0,2000,2000,50,0.4,411.042001,0.12627,343.609737,411.206251,0.581001,0.1485,0.03996,0.08
1724,3.0,2000,2000,50,0.3,484.736819,0.12326,416.542793,484.883851,0.581001,0.1485,0.030332,0.073485
1724,3.0,2000,2000,50,0.4,480.332089,0.16484,382.755094,480.611077,0.580889,0.1485,0.058082,0.09798
1725,1.0,2000,2000,50,0.3,289.72184,0.06173,271.538417,289.668767,0.584889,0.14792,0.018319,0.042426
1725,1.0,2000,2000,50,0.4,313.599777,0.08195,280.49834,313.773018,0.579001,0.14792,0.055243,0.056569
1725,2.0,2000,2000,50,0.3,401.15757,0.0951,357.381439,401.289512,0.580889,0.14792,0.03289,0.06
1725,2.0,2000,2000,50,0.4,410.282899,0.12618,342.665722,410.460386,0.580889,0.14792,0.04326,0.08
1725,3.0,2000,2000,50,0.3,483.863514,0.12318,415.490632,484.073324,0.580889,0.14792,0.043361,0.073485
1725,3.0,2000,2000,50,0.4,479.42383,0.16483,381.639286,479.729706,0.580889,0.14792,0.063801,0.09798
1726,1.0,2000,2000,50,0.3,289.432713,0.06174,271.049469,289.30042,0.587001,0.147341,0.045708,0.042426
1726,1.0,2000,2000,50,0.4,313.18672,0.08193,279.837123,313.257265,0.581001,0.147341,0.022525,0.056569
1726,2.0,2000,2000,50,0.3,400.586793,0.09509,356.553117,400.652475,0.581889,0.147341,0.016396,0.06
1726,2.0,2000,2000,50,0.4,409.611482,0.12613,341.719585,409.712686,0.581889,0.147341,0.024707,0.08
1726,3.0,2000,2000,50,0.3,483.079158,0.12318,414.435469,483.260315,0.580889,0.147341,0.0375,0.073485
1726,3.0,2000,2000,50,0.4,478.675723,0.16475,380.521539,478.846664,0.581001,0.147341,0.035711,0.09798
1727,1.0,2000,2000,50,0.3,289.004078,0.0617,270.557666,288.92975,0.585001,0.146761,0.025719,0.042426
1727,1.0,2000,2000,50,0.4,312.678069,0.08192,279.173508,312.739468,0.581001,0.146761,0.019637,0.056569
1727,2.0,2000,2000,50,0.3,400.046046,0.09506,355.721784,400.012939,0.583001,0.146761,0.008276,0.06
1727,2.0,2000,2000,50,0.4,408.734717,0.12601,340.771325,408.963151,0.580001,0.146761,0.055888,0.08
1727,3.0,2000,2000,50,0.3,482.324033,0.12316,413.377302,482.444819,0.581001,0.146761,0.025042,0.073485
1727,3.0,2000,2000,50,0.4,477.604463,0.16462,379.40185,477.96195,0.580001,0.146761,0.07485,0.09798
1728,1.0,2000,2000,50,0.3,288.553617,0.0617,270.062997,288.556747,0.582001,0.146183,0.001085,0.042426
1728,1.0,2000,2000,50,0.4,312.181263,0.08188,278.507494,312.219624,0.581889,0.146183,0.012288,0.056569
1728,2.0,2000,2000,50,0.3,399.402927,0.09503,354.887435,399.3709,0.583001,0.146183,0.008019,0.06
1728,2.0,2000,2000,50,0.4,407.992279,0.12595,339.820941,408.211779,0.580001,0.146183,0.0538,0.08
1728,3.0,2000,2000,50,0.3,481.589246,0.12313,412.316126,481.626833,0.582001,0.146183,0.007805,0.073485
1728,3.0,2000,2000,50,0.4,476.79594,0.16452,378.28022,477.075564,0.580889,0.146183,0.058646,0.09798
1729,1.0,2000,2000,50,0.3,288.192349,0.06169,269.565452,288.181403,0.582999,0.145604,0.003798,0.042426
1729,1.0,2000,2000,50,0.4,311.623418,0.08184,277.839075,311.697729,0.581001,0.145604,0.023846,0.056569
1729,2.0,2000,2000,50,0.3,398.650874,0.09499,354.050063,398.726352,0.581001,0.145604,0.018933,0.06
1729,2.0,2000,2000,50,0.4,406.967813,0.12584,338.868433,407.458569,0.5779,0.145604,0.120588,0.08
1729,3.0,2000,2000,50,0.3,480.724136,0.12305,411.251938,480.806354,0.581889,0.145604,0.017103,0.073485
1729,3.0,2000,2000,50,0.4,476.130876,0.16444,377.156648,476.187504,0.582001,0.145604,0.011893,0.09798
1730,1.0,2000,2000,50,0.3,287.724215,0.06166,269.065022,287.803709,0.579889,0.145026,0.027628,0.042426
1730,1.0,2000,2000,50,0.4,311.077473,0.08182,277.16825,311.173778,0.580889,0.145026,0.030959,0.056569
1730,2.0,2000,2000,50,0.3,398.050293,0.09497,353.209665,398.07929,0.582001,0.145026,0.007285,0.06
1730,2.0,2000,2000,50,0.4,406.529818,0.12585,337.913798,406.703519,0.580901,0.145026,0.042728,0.08
1730,3.0,2000,2000,50,0.3,479.757689,0.12297,410.184734,479.983376,0.580001,0.145026,0.047042,0.073485
1730,3.0,2000,2000,50,0.4,475.030239,0.16431,376.031134,475.297771,0.580889,0.145026,0.056319,0.09798
1731,1.0,2000,2000,50,0.3,287.529227,0.06168,268.561698,287.423654,0.586001,0.144448,0.036717,0.042426
1731,1.0,2000,2000,50,0.4,310.644267,0.08181,276.495013,310.647769,0.582889,0.144448,0.001127,0.056569
1731,2.0,2000,2000,50,0.3,397.361569,0.09493,352.366233,397.429708,0.581889,0.144448,0.017148,0.06
1731,2.0,2000,2000,50,0.4,405.60467,0.1258,336.957036,405.946629,0.579001,0.144448,0.084308,0.08
1731,3.0,2000,2000,50,0.3,478.98374,0.12294,409.114509,479.157898,0.580901,0.144448,0.03636,0.073485
1731,3.0,2000,2000,50,0.4,474.184855,0.16424,374.903677,474.406364,0.581001,0.144448,0.046714,0.09798
1732,1.0,2000,2000,50,0.3,286.965898,0.06165,268.055469,287.041231,0.579901,0.14387,0.026251,0.042426
1732,1.0,2000,2000,50,0.4,310.066282,0.08177,275.819363,310.119698,0.581889,0.14387,0.017227,0.056569
1732,2.0,2000,2000,50,0.3,396.882052,0.09494,351.519764,396.777601,0.584001,0.14387,0.026318,0.06
1732,2.0,2000,2000,50,0.4,405.020263,0.12572,335.998145,405.187896,0.581001,0.14387,0.041389,0.08
1732,3.0,2000,2000,50,0.3,478.024307,0.12289,408.041261,478.329914,0.579889,0.14387,0.063931,0.073485
1732,3.0,2000,2000,50,0.4,473.155103,0.16412,373.774277,473.513281,0.580001,0.14387,0.0757,0.09798
1733,1.0,2000,2000,50,0.3,286.634935,0.06164,267.546326,286.656429,0.581889,0.143293,0.007499,0.042426
1733,1.0,2000,2000,50,0.4,309.564951,0.08173,275.141295,309.58956,0.582001,0.143293,0.00795,0.056569
1733,2.0,2000,2000,50,0.3,396.245072,0.09493,350.670252,396.122965,0.584001,0.143293,0.030816,0.06
1733,2.0,2000,2000,50,0.4,404.215876,0.12561,335.037125,404.42732,0.580889,0.143293,0.05231,0.08
1733,3.0,2000,2000,50,0.3,477.241413,0.12283,406.964984,477.499421,0.580001,0.143293,0.054062,0.073485
1733,3.0,2000,2000,50,0.4,472.591695,0.16422,372.642932,472.618522,0.582001,0.143293,0.005677,0.09798
1734,1.0,2000,2000,50,0.3,286.20144,0.06162,267.03426,286.26924,0.580001,0.142716,0.02369,0.042426
1734,1.0,2000,2000,50,0.4,309.009704,0.08171,274.460807,309.057352,0.581889,0.142716,0.01542,0.056569
1734,2.0,2000,2000,50,0.3,395.524211,0.09488,349.817691,395.465794,0.583001,0.142716,0.014769,0.06
1734,2.0,2000,2000,50,0.4,403.394049,0.12557,334.073974,403.664898,0.580001,0.142716,0.067143,0.08
1734,3.0,2000,2000,50,0.3,476.317896,0.12275,405.885676,476.666416,0.579001,0.142716,0.07317,0.073485
1734,3.0,2000,2000,50,0.4,471.344923,0.1639,371.509643,471.722087,0.580001,0.142716,0.080019,0.09798
1735,1.0,2000,2000,50,0.3,285.724135,0.06161,266.519259,285.879654,0.577001,0.14214,0.05443,0.042426
1735,1.0,2000,2000,50,0.4,308.415428,0.08167,273.777894,308.523071,0.580889,0.14214,0.034902,0.056569
1735,2.0,2000,2000,50,0.3,394.582166,0.09479,348.962076,394.806083,0.579001,0.14214,0.056748,0.06
1735,2.0,2000,2000,50,0.4,402.439767,0.12545,333.108692,402.90063,0.578001,0.14214,0.114517,0.08
1735,3.0,2000,2000,50,0.3,475.79194,0.12273,404.803331,475.830895,0.582001,0.14214,0.008187,0.073485
1735,3.0,2000,2000,50,0.4,470.606469,0.16385,370.374409,470.823974,0.581001,0.14214,0.046218,0.09798
1736,1.0,2000,2000,50,0.3,285.538001,0.06163,266.001316,285.487663,0.584001,0.141564,0.017629,0.042426
1736,1.0,2000,2000,50,0.4,307.937326,0.08165,273.092554,307.986712,0.581889,0.141564,0.016038,0.056569
1736,2.0,2000,2000,50,0.3,394.018853,0.09478,348.103402,394.143826,0.580889,0.141564,0.031718,0.06
1736,2.0,2000,2000,50,0.4,401.804753,0.1254,332.141277,402.134514,0.579889,0.141564,0.08207,0.08
1736,3.0,2000,2000,50,0.3,474.504967,0.12265,403.717948,474.992853,0.578001,0.141564,0.10282,0.073485
1736,3.0,2000,2000,50,0.4,469.567348,0.16381,369.23723,469.924183,0.580001,0.141564,0.075992,0.09798
1737,1.0,2000,2000,50,0.3,285.144486,0.06163,265.480419,285.093256,0.584001,0.140988,0.017966,0.042426
1737,1.0,2000,2000,50,0.4,307.275559,0.08157,272.404783,307.448273,0.579001,0.140988,0.056208,0.056569
1737,2.0,2000,2000,50,0.3,393.299987,0.09475,347.241664,393.479019,0.580001,0.140988,0.045521,0.06
1737,2.0,2000,2000,50,0.4,401.215395,0.12536,331.171729,401.366549,0.581001,0.140988,0.037674,0.08
1737,3.0,2000,2000,50,0.3,474.007678,0.12267,402.62952,474.152288,0.581001,0.140988,0.030508,0.073485
1737,3.0,2000,2000,50,0.4,468.590941,0.16362,368.098105,469.022713,0.579889,0.140988,0.092143,0.09798
1738,1.0,2000,2000,50,0.3,284.705166,0.06159,264.95656,284.696426,0.582899,0.140412,0.00307,0.042426
1738,1.0,2000,2000,50,0.4,306.99477,0.08159,271.714578,306.907748,0.584001,0.140412,0.028346,0.056569
1738,2.0,2000,2000,50,0.3,392.608743,0.09471,346.376856,392.811656,0.579889,0.140412,0.051683,0.06
1738,2.0,2000,2000,50,0.4,400.341928,0.12524,330.200045,400.596733,0.580001,0.140412,0.063647,0.08
1738,3.0,2000,2000,50,0.3,473.12192,0.12258,401.538046,473.309195,0.580889,0.140412,0.039583,0.073485
1738,3.0,2000,2000,50,0.4,467.805701,0.16349,366.957033,468.119563,0.580889,0.140412,0.067092,0.09798
1739,1.0,2000,2000,50,0.3,284.252742,0.06158,264.429728,284.297162,0.581001,0.139837,0.015627,0.042426
1739,1.0,2000,2000,50,0.4,306.335764,0.08155,271.021936,306.365136,0.582001,0.139837,0.009588,0.056569
